title,page_url,sektor,subsektor,jenis_regulasi,nomor_regulasi,tanggal_berlaku,filename,file_url
Surat Edaran Bank Indonesia Nomor 9/12/DPNP,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-9-12-dpnp.aspx,,,,9/12/DPNP,2 Mei 2007,2007 -- lamp_se_091207.zip,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2007/lamp_se_091207.zip
Surat Edaran Bank Indonesia Nomor 9/12/DPNP,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-9-12-dpnp.aspx,,,,9/12/DPNP,2 Mei 2007,2007 -- faq_se_091207.pdf,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2007/faq_se_091207.pdf
Surat Edaran Bank Indonesia Nomor 9/11/DPNP,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-9-11-dpnp.aspx,,,,9/11/DPNP,30 Apr 2007,Documents -- 205.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/205.pdf
Surat Edaran Bank Indonesia Nomor 9/2/DPM,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-9-2-dpm.aspx,,,,9/2/DPM,5 Mar 2007,Documents -- 209.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/209.pdf
Surat Edaran Bank Indonesia Nomor 9/2/DPM,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-9-2-dpm.aspx,,,,9/2/DPM,5 Mar 2007,2007 -- lampiran_se090207.zip,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2007/lampiran_se090207.zip
Surat Edaran Bank Indonesia Nomor 9/2/DPM,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-9-2-dpm.aspx,,,,9/2/DPM,5 Mar 2007,2007 -- faq_se090207.pdf,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2007/faq_se090207.pdf
Surat Edaran Bank Indonesia Nomor 9/3/DPM,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-9-3-dpm.aspx,,,,9/3/DPM,5 Mar 2007,Documents -- 208.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/208.pdf
Surat Edaran Bank Indonesia Nomor 9/3/DPM,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-9-3-dpm.aspx,,,,9/3/DPM,5 Mar 2007,2007 -- lampiran_se_090307.pdf,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2007/lampiran_se_090307.pdf
Surat Edaran Bank Indonesia Nomor 9/3/DPM,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-9-3-dpm.aspx,,,,9/3/DPM,5 Mar 2007,2007 -- faq_se090307.pdf,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2007/faq_se090307.pdf
Surat Edaran Bank Indonesia Nomor 8/28/DPBPR,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-28-dpbpr.aspx,,,,8/28/DPBPR,12 Dec 2006,Documents -- 216.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/216.pdf
Surat Edaran Bank Indonesia Nomor 8/29/DPBPR,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-29-dpbpr.aspx,,,,8/29/DPBPR,12 Dec 2006,Documents -- 215.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/215.pdf
Surat Edaran Bank Indonesia Nomor 8/29/DPBPR,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-29-dpbpr.aspx,,,,8/29/DPBPR,12 Dec 2006,2006 -- lampiran_se_082906.zip,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2006/lampiran_se_082906.zip
Surat Edaran Bank Indonesia Nomor 8/29/DPBPR,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-29-dpbpr.aspx,,,,8/29/DPBPR,12 Dec 2006,2006 -- juknis1_se_082906.zip,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2006/juknis1_se_082906.zip
Surat Edaran Bank Indonesia Nomor 8/29/DPBPR,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-29-dpbpr.aspx,,,,8/29/DPBPR,12 Dec 2006,2006 -- juknis3_se_082906.zip,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2006/juknis3_se_082906.zip
Surat Edaran Bank Indonesia Nomor 8/30/DPBPR,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-30-dpbpr.aspx,,,,8/30/DPBPR,12 Dec 2006,Documents -- 214.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/214.pdf
Surat Edaran Bank Indonesia Nomor 8/31/DPBPR,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-31-dpbpr.aspx,,,,8/31/DPBPR,12 Dec 2006,Documents -- 213.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/213.pdf
Surat Edaran Bank Indonesia Nomor 8/27/DPNP,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-27-dpnp.aspx,,,,8/27/DPNP,27 Nov 2006,Documents -- 217.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/217.pdf
Surat Edaran Bank Indonesia Nomor 8/27/DPNP,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-27-dpnp.aspx,,,,8/27/DPNP,27 Nov 2006,2006 -- lamp_se082706.zip,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2006/lamp_se082706.zip
Surat Edaran Bank Indonesia Nomor 8/26/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-26-dpbs.aspx,,,,8/26/DPbS,14 Nov 2006,Documents -- 218.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/218.pdf
Surat Edaran Bank Indonesia Nomor 8/26/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-26-dpbs.aspx,,,,8/26/DPbS,14 Nov 2006,2006 -- lamp_se082606.pdf,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2006/lamp_se082606.pdf
Surat Edaran Bank Indonesia Nomor 8/23/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-23-dpbs.aspx,,,,8/23/DPbS,20 Oct 2006,Documents -- 221.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/221.pdf
Surat Edaran Bank Indonesia Nomor 8/24/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-24-dpbs.aspx,,,,8/24/DPbS,20 Oct 2006,Documents -- 220.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/220.pdf
Surat Edaran Bank Indonesia Nomor 8/24/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-24-dpbs.aspx,,,,8/24/DPbS,20 Oct 2006,2006 -- lamp_se_082406.pdf,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2006/lamp_se_082406.pdf
Surat Edaran Bank Indonesia Nomor 8/22/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-22-dpbs.aspx,,,,8/22/DPbS,18 Oct 2006,Documents -- 222.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/222.pdf
Surat Edaran Bank Indonesia Nomor 8/22/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-22-dpbs.aspx,,,,8/22/DPbS,18 Oct 2006,2006 -- lamp_se082206.pdf,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2006/lamp_se082206.pdf
Surat Edaran Bank Indonesia Nomor 8/19/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-19-dpbs.aspx,,,,8/19/DPbS,24 Aug 2006,Documents -- 236.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/236.pdf
Surat Edaran Bank Indonesia Nomor 8/19/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-19-dpbs.aspx,,,,8/19/DPbS,24 Aug 2006,2006 -- lampiran_se081906.zip,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2006/lampiran_se081906.zip
Surat Edaran Bank Indonesia Nomor 8/16/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-16-dpbs.aspx,,,,8/16/DPbS,20 Jul 2006,Documents -- 237.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/237.pdf
Surat Edaran Bank Indonesia Nomor 8/16/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-16-dpbs.aspx,,,,8/16/DPbS,20 Jul 2006,2006 -- lamp_se081606.zip,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2006/lamp_se081606.zip
Surat Edaran Bank Indonesia Nomor 8/15/DPNP,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-15-dpnp.aspx,,,,8/15/DPNP,12 Jul 2006,Documents -- 238.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/238.pdf
Surat Edaran Bank Indonesia Nomor 8/15/DPNP,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-15-dpnp.aspx,,,,8/15/DPNP,12 Jul 2006,2006 -- lamp_se081506.zip,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2006/lamp_se081506.zip
Surat Edaran Bank Indonesia Nomor 8/14/DPNP,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-14-dpnp.aspx,,,,8/14/DPNP,1 Jun 2006,Documents -- 241.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/241.pdf
Surat Edaran Bank Indonesia Nomor 8/14/DPNP,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-14-dpnp.aspx,,,,8/14/DPNP,1 Jun 2006,2006 -- lamp_se_081406.pdf,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2006/lamp_se_081406.pdf
Surat Edaran Bank Indonesia Nomor 8/10/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-10-dpbs.aspx,,,,8/10/DPbS,7 Mar 2006,Documents -- 245.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/245.pdf
Surat Edaran Bank Indonesia Nomor 8/10/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-10-dpbs.aspx,,,,8/10/DPbS,7 Mar 2006,2006 -- lamp_se081106.pdf,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2006/lamp_se081106.pdf
Surat Edaran Bank Indonesia Nomor 8/11/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-11-dpbs.aspx,,,,8/11/DPbS,7 Mar 2006,Documents -- 244.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/244.pdf
Surat Edaran Bank Indonesia Nomor 8/11/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-11-dpbs.aspx,,,,8/11/DPbS,7 Mar 2006,2006 -- lamp_se081106.pdf,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2006/lamp_se081106.pdf
Surat Edaran Bank Indonesia Nomor 8/9/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-9-dpbs-2.aspx,,,,8/9/DPbS,1 Mar 2006,Documents -- 408.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/408.pdf
Surat Edaran Bank Indonesia Nomor 8/9/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-9-dpbs.aspx,,,,8/9/DPbS,1 Mar 2006,Documents -- 246.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/246.pdf
Surat Edaran Bank Indonesia Nomor 8/9/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-9-dpbs.aspx,,,,8/9/DPbS,1 Mar 2006,2006 -- lampiran_se080906.pdf,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2006/lampiran_se080906.pdf
Surat Edaran Bank Indonesia Nomor 8/8/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-8-dpbs.aspx,,,,8/8/DPbS,1 Mar 2006,Documents -- 247.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/247.pdf
Surat Edaran Bank Indonesia Nomor 8/8/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-8-dpbs.aspx,,,,8/8/DPbS,1 Mar 2006,2006 -- lampiran_se080806.pdf,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2006/lampiran_se080806.pdf
Surat Edaran Bank Indonesia Nomor 8/7/DPBPR,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-7-dpbpr.aspx,,,,8/7/DPBPR,23 Feb 2006,Documents -- 249.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/249.pdf
Surat Edaran Bank Indonesia Nomor 8/7/DPBPR,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-7-dpbpr.aspx,,,,8/7/DPBPR,23 Feb 2006,2006 -- lamp_se080706.pdf,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2006/lamp_se080706.pdf
Surat Edaran Bank Indonesia Nomor 8/6/DPBPR,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-6-dpbpr.aspx,,,,8/6/DPBPR,20 Feb 2006,Documents -- 250.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/250.pdf
Surat Edaran Bank Indonesia Nomor 8/6/DPBPR,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-6-dpbpr.aspx,,,,8/6/DPBPR,20 Feb 2006,2006 -- pedoman_se_080606.pdf,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2006/pedoman_se_080606.pdf
Surat Edaran Bank Indonesia Nomor 8/6/DPBPR,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-6-dpbpr.aspx,,,,8/6/DPBPR,20 Feb 2006,2006 -- lampiran_se_080606.pdf,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2006/lampiran_se_080606.pdf
Surat Edaran Bank Indonesia Nomor 8/3/DPNP,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-3-dpnp.aspx,,,,8/3/DPNP,3 Jan 2006,Documents -- 257.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/257.pdf
Surat Edaran Bank Indonesia Nomor 8/3/DPNP,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-3-dpnp.aspx,,,,8/3/DPNP,3 Jan 2006,2006 -- lamp_se_080306.pdf,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2006/lamp_se_080306.pdf
Surat Edaran Bank Indonesia Nomor 8/2/DPNP,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-2-dpnp.aspx,,,,8/2/DPNP,2 Jan 2006,Documents -- 256.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/256.pdf
Surat Edaran Bank Indonesia Nomor 8/2/DPNP,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-2-dpnp.aspx,,,,8/2/DPNP,2 Jan 2006,2006 -- lamp_se_080206.pdf,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2006/lamp_se_080206.pdf
Surat Edaran Bank Indonesia Nomor 7/63/DPBPR,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-7-63-dpbpr.aspx,,,,7/63/DPBPR,29 Dec 2005,Documents -- 259.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/259.pdf
Surat Edaran Bank Indonesia Nomor 7/63/DPBPR,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-7-63-dpbpr.aspx,,,,7/63/DPBPR,29 Dec 2005,2005 -- lamp_se760305.zip,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2005/lamp_se760305.zip
Surat Edaran Bank Indonesia Nomor 7/58/DPBPR,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-7-58-dpbpr.aspx,,,,7/58/DPBPR,23 Dec 2005,Documents -- 260.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/260.pdf
Surat Edaran Bank Indonesia Nomor 7/58/DPBPR,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-7-58-dpbpr.aspx,,,,7/58/DPBPR,23 Dec 2005,2005 -- lamp_se075805.pdf,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2005/lamp_se075805.pdf
Surat Edaran Bank Indonesia Nomor 7/57DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-7-57dpbs.aspx,,,,7/57DPbS,22 Dec 2005,Documents -- 261.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/261.pdf
Surat Edaran Bank Indonesia Nomor 7/57DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-7-57dpbs.aspx,,,,7/57DPbS,22 Dec 2005,2005 -- lamp_se_075705.pdf,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2005/lamp_se_075705.pdf
Surat Edaran Bank Indonesia Nomor 7/56/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-7-56-dpbs.aspx,,,,7/56/DPbS,9 Dec 2005,Documents -- 263.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/263.pdf
Surat Edaran Bank Indonesia Nomor 7/56/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-7-56-dpbs.aspx,,,,7/56/DPbS,9 Dec 2005,2005 -- lamp_se075605.pdf,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2005/lamp_se075605.pdf
Surat Edaran Bank Indonesia Nomor 7/55/DPM,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-7-55-dpm.aspx,,,,7/55/DPM,6 Dec 2005,Documents -- 264.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/264.pdf
Surat Edaran Bank Indonesia Nomor 7/54/DPNP,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-7-54-dpnp.aspx,,,,7/54/DPNP,29 Nov 2005,Documents -- 266.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/266.pdf
Surat Edaran Bank Indonesia Nomor 7/53/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-7-53-dpbs.aspx,,,,7/53/DPbS,24 Nov 2005,Documents -- 265.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/265.pdf
Surat Edaran Bank Indonesia Nomor 7/52/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-7-52-dpbs.aspx,,,,7/52/DPbS,22 Nov 2005,Documents -- 269.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/269.pdf
Surat Edaran Bank Indonesia Nomor 7/52/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-7-52-dpbs.aspx,,,,7/52/DPbS,22 Nov 2005,2005 -- lamp_se075205.pdf,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2005/lamp_se075205.pdf
Surat Edaran Bank Indonesia Nomor 7/51/DPNP,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-7-51-dpnp.aspx,,,,7/51/DPNP,9 Nov 2005,Documents -- 273.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/273.pdf
Surat Edaran Bank Indonesia Nomor 7/51/DPNP,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-7-51-dpnp.aspx,,,,7/51/DPNP,9 Nov 2005,2005 -- lamp_se075105.pdf,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2005/lamp_se075105.pdf
Surat Edaran Bank Indonesia Nomor 7/50/DPBPR,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-7-50-dpbpr.aspx,,,,7/50/DPBPR,1 Nov 2005,Documents -- 274.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/274.pdf
Surat Edaran Bank Indonesia Nomor 7/48/DPNP,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-7-48-dpnp.aspx,,,,7/48/DPNP,14 Oct 2005,Documents -- 276.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/276.pdf
Surat Edaran Bank Indonesia Nomor 7/48/DPNP,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-7-48-dpnp.aspx,,,,7/48/DPNP,14 Oct 2005,2005 -- lamp_se_074805.zip,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2005/lamp_se_074805.zip
Surat Edaran Bank Indonesia Nomor 7/42/DPNP,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-7-42-dpnp.aspx,,,,7/42/DPNP,6 Sep 2005,Documents -- 282.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/282.pdf
Surat Edaran Bank Indonesia Nomor 7/40/DPNP,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-7-40-dpnp.aspx,,,,7/40/DPNP,24 Aug 2005,Documents -- 285.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/285.pdf
Surat Edaran Bank Indonesia Nomor 7/24/DPNP,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-7-24-dpnp.aspx,,,,7/24/DPNP,18 Jul 2005,Documents -- 289.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/289.pdf
